round,draw_date,source_verified,source_type,source_channel,review_status,review_url,source_title
931,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=_i4X_t6Xm-0&t=240s,로또랩 로또931회당첨번호 추첨방송 황금손 MBC Forecast7 Week40 2020
930,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=47raaMwvz7o&t=240s,로또추첨방송 로또930회당첨번호 MBC 황금손 로또랩 forecast9 Week39 2020
929,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=G0_i-hyvSf8&t=240s,로또929회당첨번호 추첨방송 로또랩 황금손 MBC Forecast7 Week38 2020
928,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=RCJq4EcPkKU&t=240s,동행복권 로또추첨방송 로또928회당첨번호 황금손 로또랩 forecast6 Week37 2020
927,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=D9cT8NjBkgo&t=240s,로또랩 로또927회당첨번호 황금손 MBC 추첨방송 Forecast7 Week36 2020
926,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=iGwKa-wwS8Y&t=240s,MBC 로또추첨방송 로또랩 로또926회당첨번호 forecast6 Week35 2020
925,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=zZ0STCCegZM&t=240s,로또랩 동행복권 로또925회당첨번호 MBC 추첨방송 Forecast6 Week34 2020
924,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=FArW7RK7pj8&t=240s,생방송 로또추첨방송 로또924회당첨번호 로또랩 MBC forecast7 Week33 2020
923,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=EQKMdGXFzB8&t=240s,MBC 로또923회당첨번호 추첨방송 로또랩  황금손 Forecast6 Week32 2020
922,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=lKBDEi68ZZE&t=240s,로또추첨방송 로또922회당첨번호 로또랩 황금손 forecast7 Week31 2020
921,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=A0pImAYqnDg&t=240s,동행복권 로또 추첨방송 로또랩 로또921회당첨번호 황금손 Forecast8 Week30 2020
920,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=Xy_Efi3FPQ0&t=240s,로또920회당첨번호 동행복권 로또랩 로또추첨방송 황금손 forecast9 Week29 2020
919,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=s7YyMRLv_DM&t=240s,MBC 동행복권 추첨방송 로또랩 로또919회당첨번호 Forecast6 Week28 2020
918,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=-irjuWDeQAU&t=240s,로또918회당첨번호 MBC 동행복권 로또랩 로또추첨방송 Forecast9 Week27 2020
917,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=Y-2p5jJl-tI&t=240s,동행복권 로또917회당첨번호 추첨방송 로또랩 Forecast9 Week26 2020
916,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=ZRrCIuy2cdw&t=240s,로또랩 로또추첨방송 로또916회당첨번호 MBC 동행복권Forecast6 Week25 2020
915,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=jLUi9QQKuDY&t=240s,생방송 동행복권 추첨방송 로또915회당첨번호 로또랩Forecast9 Week24 2020
914,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=HwdGNzmfEy4&t=240s,동행복권 MBC 추첨방송 로또914회당첨번호 로또랩 Forecast8 Week21 2020
913,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=ybDj01d8nho&t=240s,생방송 로또 추첨방송 로또랩 행복드림 로또913회당첨번호 Forecast8 Week22 2020
912,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=y9BplqFzD-Q&t=240s,동행복권 로또912회당첨번호 추첨방송 로또랩 Forecast8 Week21 2020
911,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=oUMge1YO2zI&t=240s,로또 추첨방송 MBC 행복드림 로또911회당첨번호 로또랩 Forecast6 Week20 2020
910,,False,third_party_reupload,로또랩,pending,https://www.youtube.com/watch?v=N0TticEX_8M&t=240s,로또랩 로또예상 당첨 결과 로또910회당첨번호 대비 Forecast5 Week19 2020
909,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=twTSPtLYv1A&t=240s,MBC 행복드림 로또 추첨방송 로또909회당첨번호 로또랩 Forecast6 Week18 2020
908,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=0vpGW1udW-I&t=240s,동행복권 로또 추첨방송 로또908회당첨번호 로또랩 Forecast6 Week17 2020
907,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=z5MKloy0etQ&t=240s,동행복권 로또 추첨방송 MBC 로또907회당첨번호 로또랩 Forecast5 Week16 2020
906,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=U6PTdUAh0r8&t=240s,대한민국 로또 추첨방송 로또906회당첨번호 로또랩 황금손 Forecast6 Week15 2020
905,,False,third_party_reupload,로또랩,verified,https://www.youtube.com/watch?v=0vJkheD9Xqc&t=240s,로또랩 동행복권 로또 추첨방송 MBC 로또905회당첨번호 Forecast6 Week14 2020
904,,False,third_party_reupload,로또랩,pending,https://www.youtube.com/watch?v=_IOIsj1MT5k&t=240s,로또 추첨방송 로또904회당첨번호 로또랩 황금손 Forecast 4 Week 13 2020
903,,False,third_party_reupload,로또랩,pending,https://www.youtube.com/watch?v=xR5-nwffX4I&t=240s,로또랩 로또 추첨방송 로또903회당첨번호 황금손 Forecast 5 Week 12 2020
902,,False,third_party_reupload,로또랩,pending,https://www.youtube.com/watch?v=qvNz6rQRX0s&t=240s,당첨번호가 결정되는 쫄깃한 순간 로또 추첨방송 MBC 로또902회당첨번호 로또랩 Forecast 6 Week 11 2020
901,,False,third_party_reupload,로또랩,pending,https://www.youtube.com/watch?v=S-m3EdhxJ9A&t=240s,로또 추첨방송 MBC 로또901회당첨번호 로또랩 Forecast 5 Week 10 2020
900,,False,third_party_reupload,로또랩,pending,https://www.youtube.com/watch?v=dc7WSoW_r-k&t=240s,로또900회당첨번호 로또 추첨방송 MBC 로또랩 Forecast 7 Week 9 2020
899,,False,third_party_reupload,로또랩,pending,https://www.youtube.com/watch?v=_4Y2v2jBoGg&t=240s,로또랩 로또 추첨방송 로또899회당첨번호 MBC  Forecast 6 Week 8 2020
551,,True,official_broadcaster_archive,SBS STORY,pending,https://www.youtube.com/watch?v=hR0w0y164V8&t=240s,로또551회당첨번호 추첨방송
550,,True,official_broadcaster_archive,SBS STORY,pending,https://www.youtube.com/watch?v=rgHx_EhoYpQ&t=240s,로또550회당첨번호 당첨방송
